availability,availability_label,condition,condition_label,replicate_id,round,agent_id,word_count,coop_density,coop_present,threat_density,threat_present,half_rule
off,Unavailable,defectors25,25% defectors,63,1,Agent_2,216,4.166666666666666,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,1,Agent_1,231,3.896103896103896,1.0,0.4329004329004329,1.0,0.0
off,Unavailable,defectors25,25% defectors,63,1,Agent_5,208,2.403846153846154,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,1,Agent_7,226,5.3097345132743365,1.0,0.4424778761061947,1.0,0.0
off,Unavailable,defectors25,25% defectors,63,1,Agent_6,243,3.7037037037037033,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,2,Agent_5,216,5.555555555555555,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,2,Agent_2,219,3.1963470319634704,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,2,Agent_1,207,4.3478260869565215,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,2,Agent_7,212,3.7735849056603774,1.0,0.0,0.0,1.0
off,Unavailable,defectors25,25% defectors,63,2,Agent_6,213,4.225352112676056,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,2,Agent_3,215,4.186046511627907,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,3,Agent_6,210,2.857142857142857,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,3,Agent_5,208,4.807692307692308,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,3,Agent_7,209,5.263157894736842,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,3,Agent_1,214,5.14018691588785,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,3,Agent_3,211,4.739336492890995,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,3,Agent_2,210,4.285714285714286,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,4,Agent_7,226,3.5398230088495577,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,4,Agent_3,217,3.686635944700461,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,4,Agent_5,218,4.587155963302752,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,4,Agent_1,206,4.854368932038835,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,4,Agent_2,209,4.30622009569378,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,4,Agent_6,222,3.6036036036036037,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,5,Agent_2,206,2.912621359223301,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,5,Agent_3,200,3.0,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,5,Agent_7,216,4.166666666666666,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,5,Agent_6,213,5.164319248826291,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,5,Agent_1,208,4.807692307692308,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,5,Agent_5,206,3.8834951456310676,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,6,Agent_1,209,3.827751196172249,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,6,Agent_3,212,3.30188679245283,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,6,Agent_6,203,2.4630541871921183,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,6,Agent_5,211,3.3175355450236967,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,6,Agent_7,211,4.265402843601896,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,6,Agent_2,219,2.73972602739726,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,7,Agent_7,207,3.864734299516908,1.0,0.4830917874396135,1.0,0.0
off,Unavailable,defectors25,25% defectors,63,7,Agent_2,220,1.8181818181818181,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,7,Agent_5,197,4.060913705583756,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,7,Agent_6,216,4.166666666666666,1.0,0.4629629629629629,1.0,0.0
off,Unavailable,defectors25,25% defectors,63,7,Agent_3,204,4.411764705882353,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,7,Agent_1,207,3.864734299516908,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,8,Agent_6,206,2.4271844660194173,1.0,0.48543689320388345,1.0,0.0
off,Unavailable,defectors25,25% defectors,63,8,Agent_2,199,2.512562814070352,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,8,Agent_3,207,3.3816425120772946,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,8,Agent_7,218,3.669724770642202,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,8,Agent_5,218,5.045871559633028,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,8,Agent_1,211,4.265402843601896,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,9,Agent_2,222,4.504504504504505,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,9,Agent_1,210,3.3333333333333335,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,9,Agent_6,210,2.857142857142857,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,9,Agent_7,215,3.255813953488372,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,9,Agent_3,204,2.941176470588235,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,9,Agent_5,211,3.3175355450236967,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,10,Agent_5,203,2.955665024630542,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,10,Agent_3,202,4.455445544554455,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,10,Agent_6,217,3.225806451612903,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,10,Agent_7,214,3.2710280373831773,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,10,Agent_1,211,3.3175355450236967,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,63,10,Agent_2,213,3.755868544600939,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,1,Agent_3,224,3.571428571428571,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,1,Agent_7,229,3.056768558951965,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,1,Agent_6,229,3.9301310043668125,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,1,Agent_4,228,3.508771929824561,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,1,Agent_2,234,1.7094017094017095,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,1,Agent_5,218,4.128440366972478,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,2,Agent_5,211,5.687203791469194,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,2,Agent_4,215,2.3255813953488373,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,2,Agent_7,226,4.867256637168142,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,2,Agent_6,218,3.669724770642202,1.0,0.45871559633027525,1.0,0.0
off,Unavailable,defectors25,25% defectors,64,2,Agent_3,210,3.3333333333333335,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,2,Agent_2,223,3.587443946188341,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,3,Agent_5,215,4.651162790697675,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,3,Agent_2,216,4.166666666666666,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,3,Agent_7,214,5.607476635514018,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,3,Agent_4,217,3.686635944700461,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,3,Agent_3,197,6.598984771573605,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,3,Agent_6,214,4.672897196261682,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,4,Agent_5,213,4.225352112676056,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,4,Agent_3,209,4.784688995215311,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,4,Agent_6,213,3.755868544600939,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,4,Agent_2,212,2.8301886792452833,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,4,Agent_7,215,5.116279069767442,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,4,Agent_4,219,4.5662100456621,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,5,Agent_5,208,4.807692307692308,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,5,Agent_2,213,3.286384976525822,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,5,Agent_7,218,3.669724770642202,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,5,Agent_3,203,3.9408866995073892,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,5,Agent_6,209,4.784688995215311,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,5,Agent_4,207,3.864734299516908,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,6,Agent_2,207,4.3478260869565215,1.0,0.0,0.0,1.0
off,Unavailable,defectors25,25% defectors,64,6,Agent_4,203,4.433497536945813,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,6,Agent_3,212,5.188679245283019,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,6,Agent_7,214,4.205607476635514,1.0,0.0,0.0,1.0
off,Unavailable,defectors25,25% defectors,64,6,Agent_6,217,4.6082949308755765,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,6,Agent_5,206,5.339805825242718,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,7,Agent_7,197,3.0456852791878175,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,7,Agent_5,204,3.9215686274509802,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,7,Agent_6,207,5.314009661835748,1.0,0.0,0.0,1.0
off,Unavailable,defectors25,25% defectors,64,7,Agent_3,216,6.481481481481481,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,7,Agent_4,217,5.0691244239631335,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,7,Agent_2,212,2.8301886792452833,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,8,Agent_5,208,5.288461538461538,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,8,Agent_7,209,3.827751196172249,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,8,Agent_3,214,4.205607476635514,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,8,Agent_2,214,3.2710280373831773,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,8,Agent_6,203,3.9408866995073892,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,8,Agent_4,213,5.164319248826291,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,9,Agent_5,212,3.7735849056603774,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,9,Agent_7,206,3.8834951456310676,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,9,Agent_4,218,4.128440366972478,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,9,Agent_6,213,3.286384976525822,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,9,Agent_2,213,4.694835680751173,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,9,Agent_3,204,4.411764705882353,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,10,Agent_6,209,3.349282296650718,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,10,Agent_5,207,4.830917874396135,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,10,Agent_3,214,4.672897196261682,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,10,Agent_2,213,3.286384976525822,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,10,Agent_7,207,4.3478260869565215,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,64,10,Agent_4,217,4.147465437788019,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,1,Agent_4,211,3.7914691943127963,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,1,Agent_8,276,4.3478260869565215,1.0,0.36231884057971014,1.0,0.0
off,Unavailable,defectors25,25% defectors,65,1,Agent_2,225,3.5555555555555554,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,1,Agent_1,238,4.201680672268908,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,1,Agent_5,232,3.8793103448275863,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,1,Agent_6,256,4.6875,1.0,0.390625,1.0,0.0
off,Unavailable,defectors25,25% defectors,65,2,Agent_6,223,5.381165919282512,1.0,0.0,0.0,1.0
off,Unavailable,defectors25,25% defectors,65,2,Agent_1,212,3.30188679245283,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,2,Agent_8,222,4.054054054054054,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,2,Agent_4,220,4.090909090909091,1.0,0.45454545454545453,1.0,0.0
off,Unavailable,defectors25,25% defectors,65,2,Agent_5,216,3.7037037037037033,1.0,0.4629629629629629,1.0,0.0
off,Unavailable,defectors25,25% defectors,65,2,Agent_2,217,4.147465437788019,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,3,Agent_6,225,3.5555555555555554,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,3,Agent_8,210,3.8095238095238098,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,3,Agent_5,212,4.716981132075472,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,3,Agent_4,226,3.982300884955752,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,3,Agent_2,206,6.310679611650485,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,3,Agent_1,212,4.716981132075472,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,4,Agent_1,212,4.245283018867925,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,4,Agent_6,215,4.651162790697675,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,4,Agent_5,218,3.669724770642202,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,4,Agent_8,216,3.7037037037037033,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,4,Agent_4,219,3.65296803652968,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,4,Agent_2,215,4.186046511627907,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,5,Agent_6,221,4.072398190045249,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,5,Agent_5,219,5.0228310502283104,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,5,Agent_2,207,4.830917874396135,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,5,Agent_1,201,3.482587064676617,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,5,Agent_4,211,4.265402843601896,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,5,Agent_8,216,5.555555555555555,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,6,Agent_8,220,4.090909090909091,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,6,Agent_6,207,4.830917874396135,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,6,Agent_4,217,5.0691244239631335,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,6,Agent_5,211,3.3175355450236967,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,6,Agent_1,210,4.285714285714286,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,6,Agent_2,213,3.755868544600939,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,7,Agent_6,216,3.2407407407407405,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,7,Agent_4,204,3.9215686274509802,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,7,Agent_2,219,5.93607305936073,1.0,0.45662100456621,1.0,0.0
off,Unavailable,defectors25,25% defectors,65,7,Agent_5,214,4.205607476635514,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,7,Agent_1,212,5.660377358490567,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,7,Agent_8,203,4.433497536945813,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,8,Agent_8,209,4.30622009569378,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,8,Agent_2,211,4.739336492890995,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,8,Agent_4,205,2.9268292682926833,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,8,Agent_5,213,4.225352112676056,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,8,Agent_1,218,5.045871559633028,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,8,Agent_6,212,4.245283018867925,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,9,Agent_5,228,5.263157894736842,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,9,Agent_8,208,4.326923076923077,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,9,Agent_2,210,4.761904761904762,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,9,Agent_4,228,3.9473684210526314,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,9,Agent_6,214,2.336448598130841,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,9,Agent_1,211,5.213270142180095,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,10,Agent_2,215,6.046511627906977,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,10,Agent_1,211,5.687203791469194,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,10,Agent_6,213,3.755868544600939,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,10,Agent_4,221,4.97737556561086,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,10,Agent_5,223,4.932735426008969,1.0,0.0,0.0,0.0
off,Unavailable,defectors25,25% defectors,65,10,Agent_8,206,4.854368932038835,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,1,Agent_3,237,2.109704641350211,1.0,0.42194092827004215,1.0,0.0
on,Available,control,0% defectors,61,1,Agent_4,212,5.660377358490567,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,1,Agent_7,240,2.9166666666666665,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,1,Agent_2,227,2.2026431718061676,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,1,Agent_1,228,3.070175438596491,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,1,Agent_8,227,3.524229074889868,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,1,Agent_6,240,2.5,1.0,0.0,0.0,1.0
on,Available,control,0% defectors,61,1,Agent_5,239,5.857740585774058,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,2,Agent_8,206,5.339805825242718,1.0,0.48543689320388345,1.0,0.0
on,Available,control,0% defectors,61,2,Agent_6,222,4.054054054054054,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,2,Agent_2,223,4.0358744394618835,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,2,Agent_1,220,4.545454545454546,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,2,Agent_5,215,2.7906976744186047,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,2,Agent_3,206,4.368932038834951,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,2,Agent_4,211,5.687203791469194,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,2,Agent_7,222,4.504504504504505,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,3,Agent_1,215,4.186046511627907,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,3,Agent_4,224,4.910714285714286,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,3,Agent_6,205,2.9268292682926833,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,3,Agent_3,227,4.405286343612335,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,3,Agent_7,216,3.7037037037037033,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,3,Agent_5,213,4.694835680751173,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,3,Agent_2,218,5.045871559633028,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,3,Agent_8,219,4.5662100456621,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,4,Agent_4,212,5.660377358490567,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,4,Agent_2,220,4.545454545454546,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,4,Agent_3,215,4.651162790697675,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,4,Agent_6,206,2.4271844660194173,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,4,Agent_5,210,4.285714285714286,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,4,Agent_1,218,3.211009174311927,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,4,Agent_8,207,4.3478260869565215,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,4,Agent_7,228,5.263157894736842,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,5,Agent_3,220,4.090909090909091,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,5,Agent_1,221,4.072398190045249,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,5,Agent_4,217,5.0691244239631335,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,5,Agent_6,215,3.7209302325581395,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,5,Agent_5,224,3.571428571428571,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,5,Agent_2,211,5.213270142180095,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,5,Agent_8,220,4.545454545454546,1.0,0.45454545454545453,1.0,0.0
on,Available,control,0% defectors,61,5,Agent_7,214,1.8691588785046727,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,6,Agent_6,214,4.672897196261682,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,6,Agent_4,221,4.072398190045249,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,6,Agent_2,208,6.730769230769231,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,6,Agent_8,204,3.431372549019608,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,6,Agent_7,212,5.188679245283019,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,6,Agent_3,213,3.286384976525822,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,6,Agent_1,212,3.7735849056603774,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,6,Agent_5,202,6.435643564356436,1.0,0.0,0.0,1.0
on,Available,control,0% defectors,61,7,Agent_4,223,4.0358744394618835,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,7,Agent_8,208,6.730769230769231,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,7,Agent_5,215,5.5813953488372094,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,7,Agent_6,210,4.761904761904762,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,7,Agent_2,219,5.0228310502283104,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,7,Agent_3,208,4.326923076923077,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,7,Agent_7,208,4.807692307692308,1.0,0.4807692307692308,1.0,0.0
on,Available,control,0% defectors,61,7,Agent_1,215,3.7209302325581395,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,8,Agent_3,203,3.9408866995073892,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,8,Agent_2,215,5.5813953488372094,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,8,Agent_8,206,4.854368932038835,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,8,Agent_5,221,4.97737556561086,1.0,0.4524886877828055,1.0,0.0
on,Available,control,0% defectors,61,8,Agent_6,208,1.9230769230769231,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,8,Agent_7,223,4.0358744394618835,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,8,Agent_1,219,5.0228310502283104,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,8,Agent_4,225,4.444444444444445,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,9,Agent_8,216,5.092592592592593,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,9,Agent_6,220,4.090909090909091,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,9,Agent_4,221,3.167420814479638,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,9,Agent_1,217,5.0691244239631335,1.0,0.4608294930875576,1.0,0.0
on,Available,control,0% defectors,61,9,Agent_5,221,4.072398190045249,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,9,Agent_2,229,5.240174672489083,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,9,Agent_3,223,4.484304932735426,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,9,Agent_7,220,5.454545454545454,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,10,Agent_6,218,3.669724770642202,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,10,Agent_3,215,4.651162790697675,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,10,Agent_7,230,4.3478260869565215,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,10,Agent_5,222,3.153153153153153,1.0,0.45045045045045046,1.0,0.0
on,Available,control,0% defectors,61,10,Agent_2,229,5.676855895196507,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,10,Agent_4,207,4.3478260869565215,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,10,Agent_1,206,4.854368932038835,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,61,10,Agent_8,205,3.414634146341464,1.0,0.0,0.0,0.0
